Date,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,SMA_5_10_cross,SMA_10_20_cross,SMA_50_200_cross,Price_to_SMA_50,Price_to_SMA_200,Volatility_10,Volatility_20,Volatility_50,Daily_Range,Gap,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Return_5d,Return_10d,Return_20d,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Price_Volume_Ratio,Momentum_5,Momentum_10,Momentum_20,Month,Day_of_week,Quarter,Month_sin,Month_cos,Weekday_sin,Weekday_cos
2020-04-01,158.85134887695312,158.85134887695312,158.85134887695312,158.85134887695312,158.85134887695312,-1,-1,-1,1.0,1.0,1.1677688498421668,1.1677688498421668,1.1677688498421668,3.780473205633561,-0.31328765225026933,158.85134887695312,158.85134887695312,0.0,0.0,0.0,0.0,158.85134887695312,0.9923512571116689,160.1343530879538,156.16494805950714,0.025099043937476764,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,9.197989103674553,10.432321961653646,28.264406969821376,19507600.0,19507600.0,1.0,3098808573.352051,0.09197989103674553,0.10432321961653646,0.28264406969821376,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473
2020-04-02,158.14965057373047,158.14965057373047,158.14965057373047,158.14965057373047,158.14965057373047,-1,-1,-1,0.9955630739576278,0.9955630739576278,1.1677688498421668,1.1677688498421668,1.1677688498421668,3.4129526877813907,-0.31328765225026933,158.63544170673077,158.74739357277198,-0.11195186604120977,-0.022390373208241957,-0.08956149283296781,0.0,158.14965057373047,0.9923512571116689,160.1343530879538,156.16494805950714,0.025099043937476764,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,9.197989103674553,10.432321961653646,28.264406969821376,20196950.0,20196950.0,1.0341313911258878,3288505165.5075073,0.09197989103674553,0.10432321961653646,0.28264406969821376,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475
2020-04-03,156.5853474934896,156.5853474934896,156.5853474934896,156.5853474934896,156.5853474934896,-1,-1,-1,0.9800198025513731,0.9800198025513731,1.1677688498421668,1.1677688498421668,1.1677688498421668,4.505251101516637,-0.6574501876321871,157.83871857231185,158.35549340686353,-0.5167748345516827,-0.12126726547693012,-0.3955075690747526,0.0,156.5853474934896,2.7988413476470835,162.18303018878376,150.98766479819542,0.07149689016115515,157.4479522705078,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,9.197989103674553,10.432321961653646,28.264406969821376,22125733.333333332,22125733.333333332,1.17434751691846,3987312547.077942,0.09197989103674553,0.10432321961653646,0.28264406969821376,4,4,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723
2020-04-06,158.63236236572266,158.63236236572266,158.63236236572266,158.63236236572266,158.63236236572266,-1,-1,-1,1.0387124324766797,1.0387124324766797,5.309085252274087,5.309085252274087,5.309085252274087,4.801750068362056,3.8720931503269584,158.90559371232877,158.83089441246045,0.07469929986831403,-0.0820739524078813,0.15677325227619532,67.71875199737032,158.63236236572266,4.688648150029261,168.0096586657812,149.25506606566412,0.11822677491796317,153.4567413330078,-2.5349398832718917,157.4479522705078,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,9.197989103674553,10.432321961653646,28.264406969821376,23707700.0,23707700.0,1.2001839064945143,4688396612.915039,0.09197989103674553,0.10432321961653646,0.28264406969821376,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
2020-04-07,160.51349792480468,160.51349792480468,160.51349792480468,160.51349792480468,160.51349792480468,-1,-1,-1,1.046877940694141,1.046877940694141,4.347491235792318,4.347491235792318,4.347491235792318,4.295945730971884,3.769260935947542,160.31058547368326,159.5129052086584,0.7976802650248658,0.09387689107866813,0.7038033739461976,72.9944291714949,160.51349792480468,5.84644516473848,172.20638825428165,148.82060759532771,0.14569354578460067,164.77340698242188,7.374498866007073,153.4567413330078,-2.5349398832718917,157.4479522705078,-0.8834653381082691,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,9.197989103674553,10.432321961653646,28.264406969821376,25248540.0,25248540.0,1.2441075800818582,5278394113.737488,0.09197989103674553,0.10432321961653646,0.28264406969821376,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745
2020-04-08,163.43572387695312,162.67166137695312,162.67166137695312,162.67166137695312,162.67166137695312,1,-1,-1,1.0663349545298921,1.0663349545298921,3.8449508913395003,3.8449508913395003,3.8449508913395003,4.239412850707123,1.4333974283614694,162.33395365276203,160.54620694414263,1.7877467086194088,0.4326508545868163,1.3550958540325926,78.76167596899504,162.67166137695312,7.435775263452409,177.54321190385795,147.8001108500483,0.182841318531118,168.0380401611328,1.9812864457304125,164.77340698242188,7.374498866007073,153.4567413330078,-2.5349398832718917,158.85134887695312,-0.8834653381082691,158.85134887695312,-0.8834653381082691,9.197989103674553,10.432321961653646,28.264406969821376,25679860.0,24651150.0,0.8788312107143075,3757925829.702759,0.09197989103674553,0.10432321961653646,0.28264406969821376,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473
2020-04-09,166.81977233886718,164.34259469168526,164.34259469168526,164.34259469168526,164.34259469168526,1,-1,-1,1.0610042692048363,1.0610042692048363,3.480424192351071,3.480424192351071,3.480424192351071,3.13245861172601,0.9295248600235512,164.1853753338876,161.57005788013782,2.615317453749782,0.8691841744194094,1.7461332793303725,79.49291006813249,164.34259469168526,8.100602146535024,180.5437989847553,148.14139039861521,0.19716378852925256,173.4624786376953,3.228101489020574,168.0380401611328,1.9812864457304125,164.77340698242188,7.374498866007073,157.4479522705078,-0.8834653381082691,158.85134887695312,-0.8834653381082691,10.746562318257414,10.432321961653646,28.264406969821376,26209460.0,24491600.0,0.9609131293994676,4103633401.7059326,0.10746562318257413,0.10432321961653646,0.28264406969821376,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475
2020-04-13,170.9224365234375,165.54602813720703,165.54602813720703,165.54602813720703,165.54602813720703,1,-1,-1,1.0508863559787154,1.0508863559787154,3.2526389657114243,3.2526389657114243,3.2526389657114243,3.195717804038198,-0.8676316254367396,165.69071178342173,162.48857672278385,3.202135060637886,1.3357743516631049,1.8663607089747811,78.3077517333434,165.54602813720703,8.235989367712458,182.01800687263196,149.0740494017821,0.19900179932764928,174.36819458007812,0.5221393983851463,173.4624786376953,3.228101489020574,168.0380401611328,1.9812864457304125,153.4567413330078,-2.5349398832718917,158.85134887695312,-0.8834653381082691,13.36749415155165,10.432321961653646,28.264406969821376,24883880.0,23849575.0,0.8115616316014017,3367260142.9870605,0.1336749415155165,0.10432321961653646,0.28264406969821376,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
2020-04-14,173.43459777832032,166.85582648383246,166.85582648383246,166.85582648383246,166.85582648383246,1,-1,-1,1.0627990463013217,1.0627990463013217,3.0183907327869206,3.0183907327869206,3.0183907327869206,2.575707185382512,2.3971646931118973,167.48201970240854,163.588253503084,3.8937661993245456,1.8473727211953932,2.0463934781291524,80.73475597533492,166.85582648383246,8.648278796173436,184.15238407617932,149.5592688914856,0.20732338758362523,173.97006225585938,-0.22832852354613964,174.36819458007812,0.5221393983851463,173.4624786376953,3.228101489020574,164.77340698242188,7.374498866007073,158.85134887695312,-0.8834653381082691,7.623078568590902,10.432321961653646,28.264406969821376,23395520.0,23534266.666666668,0.8928172820341402,3726111022.1099854,0.07623078568590902,0.10432321961653646,0.28264406969821376,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745
2020-04-15,175.05496215820312,167.78423004150392,167.78423004150392,167.78423004150392,167.78423004150392,1,-1,-1,1.0497998650825293,1.0497998650825293,2.9087357401508935,2.9087357401508935,2.9087357401508935,3.0652406200996207,-1.6725482463726467,168.81399544981443,164.51800228511829,4.295993164696142,2.3370968098955434,1.9588963548005989,77.6503881235748,167.78423004150392,8.666126867942499,185.1164837773889,150.45197630561893,0.20660170185955617,177.33421325683594,1.9337528292821204,173.97006225585938,-0.22832852354613964,174.36819458007812,0.5221393983851463,168.0380401611328,1.9812864457304125,158.85134887695312,-0.8834653381082691,4.821421323198716,10.432321961653646,28.264406969821376,20597740.0,22923140.0,0.7600616669444064,3068884816.680908,0.04821421323198716,0.10432321961653646,0.28264406969821376,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473
2020-04-16,175.44711303710938,169.44141845703126,168.47868485884234,168.47868485884234,168.47868485884234,1,1,-1,1.0412191499429297,1.0412191499429297,2.7885468308235892,2.7885468308235892,2.7885468308235892,3.113238909767014,0.5537607631372404,169.830801231724,165.32579715527447,4.505004076449524,2.7706782632063396,1.734325813243184,75.9103100157124,168.47868485884234,8.53794599588902,185.55457685062038,151.4027928670643,0.20270685287085247,176.13986206054688,-0.6735029717921726,177.33421325683594,1.9337528292821204,173.97006225585938,-0.22832852354613964,173.4624786376953,3.228101489020574,158.85134887695312,-0.8834653381082691,1.1303622604324826,10.432321961653646,28.264406969821376,20983540.0,22984054.545454547,1.0265029589683914,4138795421.5759277,0.011303622604324826,0.10432321961653646,0.28264406969821376,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475
2020-04-17,176.2533172607422,171.5365447998047,169.30539576212564,169.30539576212564,169.30539576212564,1,1,-1,1.0537125228359134,1.0537125228359134,2.7099530492073254,2.653039633069431,2.653039633069431,2.0200865953324008,1.6737587974122323,171.14901884195757,166.29419852882765,4.85482031312992,3.1875066731910557,1.6673136399388646,77.96122891649362,169.30539576212564,8.629656789822194,186.56470934177003,152.04608218248126,0.2038837982918601,175.42323303222656,-0.40685227065409,176.13986206054688,-0.6735029717921726,177.33421325683594,1.9337528292821204,174.36819458007812,0.5221393983851463,157.4479522705078,-0.8834653381082691,2.311786921847614,13.306786862326714,28.264406969821376,20471640.0,22816616.666666668,0.9192773979782278,3741887869.42749,0.02311786921847614,0.13306786862326714,0.28264406969821376,4,4,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723
