Date,Next_Close
2020-04-01,148.61155700683594
2020-04-02,147.2427978515625
2020-04-03,158.19293212890625
2020-04-06,156.4891357421875
2020-04-07,158.05892944335938
2020-04-08,158.06849670410156
2020-04-09,158.42263793945312
2020-04-13,166.26194763183594
2020-04-14,164.51992797851562
2020-04-15,169.45889282226562
2020-04-16,170.95213317871094
2020-04-17,167.563720703125
2020-04-20,160.6337432861328
2020-04-21,166.0896453857422
2020-04-22,164.07957458496094
2020-04-23,167.07554626464844
2020-04-24,166.59695434570312
2020-04-27,162.5385284423828
2020-04-28,169.83221435546875
2020-04-29,171.53599548339844
2020-04-30,167.09471130371094
2020-05-01,171.18182373046875
2020-05-04,173.01962280273438
2020-05-05,174.72340393066406
2020-05-06,175.73800659179688
2020-05-07,176.77175903320312
2020-05-08,178.74354553222656
2020-05-11,174.69471740722656
2020-05-12,172.05288696289062
2020-05-13,172.7994842529297
2020-05-14,175.3168487548828
2020-05-15,176.99191284179688
2020-05-18,175.76673889160156
2020-05-19,178.2047119140625
2020-05-20,176.0642852783203
2020-05-21,176.1410675048828
2020-05-22,174.27896118164062
2020-05-26,174.5093536376953
2020-05-27,174.11578369140625
2020-05-28,175.89151000976562
2020-05-29,175.48838806152344
2020-06-01,177.48484802246094
2020-06-02,177.91680908203125
2020-06-03,175.5747528076172
2020-06-04,179.68289184570312
2020-06-05,180.79632568359375
2020-06-08,182.17849731445312
2020-06-09,188.93577575683594
2020-06-10,178.79025268554688
2020-06-11,180.2012176513672
2020-06-12,181.35304260253906
2020-06-15,185.797119140625
2020-06-16,186.44020080566406
2020-06-17,188.4367218017578
2020-06-18,187.3136749267578
2020-06-19,192.51602172851562
2020-06-22,193.80224609375
2020-06-23,189.8956298828125
2020-06-24,192.2952423095703
2020-06-25,188.44625854492188
2020-06-26,190.4715576171875
2020-06-29,195.33795166015625
2020-06-30,196.4801788330078
2020-07-01,197.97752380371094
2020-07-02,202.23924255371094
2020-07-06,199.88763427734375
2020-07-07,204.28372192382812
2020-07-08,205.71388244628906
2020-07-09,205.08999633789062
2020-07-10,198.75503540039062
2020-07-13,199.98361206054688
2020-07-14,199.68606567382812
2020-07-15,195.73147583007812
2020-07-16,194.73326110839844
2020-07-17,203.1030731201172
2020-07-20,200.36756896972656
2020-07-21,203.2470703125
2020-07-22,194.40689086914062
2020-07-23,193.21669006347656
2020-07-24,195.66433715820312
2020-07-27,193.9077911376953
2020-07-28,195.86585998535156
2020-07-29,195.7122802734375
2020-07-30,196.77772521972656
2020-07-31,207.84469604492188
2020-08-03,204.7252655029297
2020-08-04,204.38931274414062
2020-08-05,207.66241455078125
2020-08-06,203.94773864746094
2020-08-07,199.88763427734375
2020-08-10,195.21316528320312
2020-08-11,200.78988647460938
2020-08-12,200.31951904296875
2020-08-13,200.51153564453125
2020-08-14,201.8361358642578
2020-08-17,202.99755859375
2020-08-18,201.7659454345703
2020-08-19,206.46131896972656
2020-08-20,204.9603729248047
2020-08-21,205.60498046875
2020-08-24,208.2798309326172
2020-08-25,212.78274536132812
2020-08-26,218.0072784423828
2020-08-27,220.2491455078125
2020-08-28,216.99703979492188
2020-08-31,218.67120361328125
2020-09-01,222.88548278808594
2020-09-02,209.0784149169922
2020-09-03,206.14381408691406
2020-09-04,194.99227905273438
2020-09-08,203.29579162597656
2020-09-09,197.59979248046875
2020-09-10,196.3104705810547
2020-09-11,197.63829040527344
2020-09-14,200.88075256347656
2020-09-15,197.29193115234375
2020-09-16,195.23284912109375
2020-09-17,192.80821228027344
2020-09-18,194.8768310546875
2020-09-21,199.57220458984375
2020-09-22,193.00067138671875
2020-09-23,195.5022735595703
2020-09-24,199.9570770263672
2020-09-25,201.51577758789062
2020-09-28,199.41827392578125
2020-09-29,202.37210083007812
2020-09-30,204.42153930664062
2020-10-01,198.3887481689453
2020-10-02,202.4202423095703
2020-10-05,198.11936950683594
2020-10-06,201.8910369873047
2020-10-07,202.61264038085938
2020-10-08,207.644775390625
2020-10-09,213.02330017089844
2020-10-12,214.42803955078125
2020-10-13,212.50369262695312
2020-10-14,211.34912109375
2020-10-15,211.34912109375
2020-10-16,206.11492919921875
2020-10-19,206.52870178222656
2020-10-20,206.67300415039062
2020-10-21,206.75958251953125
2020-10-22,208.04888916015625
2020-10-23,202.13157653808594
2020-10-26,205.181640625
2020-10-27,195.01153564453125
2020-10-28,196.97438049316406
2020-10-29,194.80947875976562
2020-10-30,194.6748046875
2020-11-02,198.61965942382812
2020-11-03,208.2028350830078
2020-11-04,214.84173583984375
2020-11-05,215.25547790527344
