Date,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,SMA_5_10_cross,SMA_10_20_cross,SMA_50_200_cross,Price_to_SMA_50,Price_to_SMA_200,Volatility_10,Volatility_20,Volatility_50,Daily_Range,Gap,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Return_5d,Return_10d,Return_20d,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Price_Volume_Ratio,Momentum_5,Momentum_10,Momentum_20,Month,Day_of_week,Quarter,Month_sin,Month_cos,Weekday_sin,Weekday_cos
2020-04-01,-2.860519399454519,-2.8350986536207796,-2.789028530799271,-2.6797332973058428,-2.4369105366190933,-1.1791845447071425,-1.2521081966273446,-1.7320508075688774,-0.36475438977889096,-0.7973279101979764,0.6131907093971056,0.6266630281257646,0.6211459877618009,1.4480578820306047,-0.2424716016173174,-2.8320714470446258,-2.771084130684796,-0.30898332220422986,-0.33641090405036567,0.013284592324781845,-0.08174765416372037,-2.789028530799271,-2.2108110932205296,-2.938075760073676,-2.569929435945365,-1.5165469289372375,-2.8665298382652176,0.825280069177659,-2.8521376080016414,0.8238302799458331,-2.8379776441683724,0.8223293839366824,-2.8102786804622006,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.4030173471147025,2.992398658297989,2.2633307591528378,2.2929347809301284,2.444374075313235,0.011725656186583604,-0.45201986099313,2.4030173471147025,2.9923986582979887,2.263330759152838,-0.746240041585582,-0.020746345595446178,-0.4626217197496162,1.23947335220935,-0.6978388985783867,0.8107167383851873,-1.1203726802639005
2020-04-02,-2.844400460410081,-2.819071340329115,-2.7731621208470263,-2.66418304050263,-2.421337593238526,-1.1791845447071425,-1.2521081966273446,-1.7320508075688774,-0.24798433697167296,-0.7251026880092097,0.6131907093971056,0.6266630281257646,0.6211459877618009,1.0444442041298307,-0.2424716016173174,-2.8271383034945985,-2.7687376227434006,-0.2798009329051194,-0.3301419457326985,0.08678819886164231,-0.08174765416372037,-2.7731621208470263,-2.2108110932205296,-2.938075760073676,-2.569929435945365,-1.5165469289372375,-2.8665298382652176,0.825280069177659,-2.8521376080016414,0.8238302799458331,-2.8379776441683724,0.8223293839366824,-2.8102786804622006,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.4030173471147025,2.992398658297989,2.2633307591528378,2.154760377284309,2.2958247148331075,-0.09288021767388278,-0.547392720743081,2.4030173471147025,2.9923986582979887,2.263330759152838,-0.746240041585582,0.6975064467434442,-0.4626217197496162,1.23947335220935,-0.6978388985783867,-0.8375190183804724,-1.1203726802639005
2020-04-03,-2.84843684996891,-2.823084785621526,-2.777135273874703,-2.6680770247173826,-2.425237258463903,-1.1791845447071425,-1.2521081966273446,-1.7320508075688774,-0.4233572592700606,-0.8335752627352478,0.6131907093971056,0.6266630281257646,0.6211459877618009,0.4618845364561148,-0.8256943843046631,-2.827283660727891,-2.7686195778079656,-0.28282246324172805,-0.325775863961287,0.06447695002943739,-0.08174765416372037,-2.777135273874703,-2.305600638714029,-2.9519816199113373,-2.5635231805120315,-1.721115374340309,-2.8342650382641215,0.825280069177659,-2.8521376080016414,0.8238302799458331,-2.8379776441683724,0.8223293839366824,-2.8102786804622006,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.4030173471147025,2.992398658297989,2.2633307591528378,1.7857704269729064,1.8991288023046553,-0.5957264567616305,-1.0366395437056497,2.4030173471147025,2.9923986582979887,2.263330759152838,-0.746240041585582,1.4157592390823346,-0.4626217197496162,1.23947335220935,-0.6978388985783867,-1.3468518779575138,0.47580304629350906
2020-04-06,-2.8082330161846554,-2.7831094846535267,-2.737561297776506,-2.6292915973331557,-2.3863952462521896,-1.1791845447071425,-1.2521081966273446,-1.7320508075688774,0.49306265493484586,-0.2667464369323317,4.592482765773036,5.096968651457647,5.6394620014290116,2.842571035140482,3.5973204616323575,-2.8015628541386652,-2.7562173679540343,-0.1326068991429261,-0.29001370419857964,0.43259631636326346,1.8974561995039796,-2.737561297776506,-1.1427758057883208,-2.7903304650377314,-2.6514107496850614,0.7459304315884709,-2.8625167193305425,-0.8367068254562621,-2.819994004844279,0.8238302799458331,-2.8379776441683724,0.8223293839366824,-2.8102786804622006,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.4030173471147025,2.992398658297989,2.2633307591528378,2.0845472940268466,2.220339615277553,0.7008240628290425,0.10207815166265206,2.4030173471147025,2.9923986582979887,2.263330759152838,-0.746240041585582,-1.457251930273227,-0.4626217197496162,1.23947335220935,-0.6978388985783867,-0.013401139997642716,1.4622938973235469
2020-04-07,-2.7889865533176694,-2.7639724254913105,-2.718616361690057,-2.610724156925941,-2.3678007174387576,-1.1791845447071425,-1.2521081966273446,-1.7320508075688774,0.17752693872164074,-0.4619132341043345,3.9612683549702856,4.387867311278689,4.843432622104232,2.152749858247049,2.8995345288908148,-2.7835296761423898,-2.7465083353879005,-0.038995170849178744,-0.24129431310131016,0.5845199989850908,1.4123567450856398,-2.718616361690057,-1.1224471387229282,-2.7697060077153735,-2.6344296701738217,0.7585217698020316,-2.6934875662961257,4.600603495509671,-2.8481395636172,-0.8377436456679167,-2.8059525066709363,0.8223293839366824,-2.8102786804622006,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.4030173471147025,2.992398658297989,2.2633307591528378,2.2695465422514847,2.419229708434875,0.5582974377593592,0.08433799789002334,2.4030173471147025,2.9923986582979887,2.263330759152838,-0.746240041585582,-0.7389991379343366,-0.4626217197496162,1.23947335220935,-0.6978388985783867,1.3200495979622282,0.4758030462935094
2020-04-08,-2.7486329524440793,-2.742389949572715,-2.697250559170493,-2.5897840881273946,-2.3468300987594843,0.8480436794126709,-1.2521081966273446,-1.7320508075688774,0.3915225667014767,-0.32955154198636255,3.1358234668038483,3.4605689695023942,3.802457684351627,0.07846449456121954,1.15104085526888,-2.76012245343525,-2.7336426174213795,0.07947292930484691,-0.1768694933066878,0.7686663264873193,1.6194166698105465,-2.697250559170493,-0.970660062890238,-2.7328086110439473,-2.6294671114746886,1.041823980312583,-2.7178871124185866,-0.6874618727617254,-2.679745337805208,4.598215617282538,-2.833994334627567,-0.8389022346659704,-2.8102786804622006,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.4030173471147025,2.992398658297989,2.2633307591528378,2.2301906715043702,2.388161316394304,-0.09565714209561911,-0.3211114121985587,2.4030173471147025,2.9923986582979887,2.263330759152838,-0.746240041585582,-0.020746345595446178,-0.4626217197496162,1.23947335220935,-0.6978388985783867,0.8107167383851873,-1.1203726802639005
2020-04-09,-2.7116474880872374,-2.724786799288289,-2.6798241325585583,-2.5727048994644552,-2.3297259929302463,0.8480436794126709,-1.2521081966273446,-1.7320508075688774,0.36903467473869533,-0.3434608702303973,2.617400704583913,2.8781768865936437,3.148670726108793,-0.2198596168328864,0.8862274099686868,-2.737960213651125,-2.7206091953897107,0.18180082259655378,-0.10334756838112424,0.8753299861075642,1.66653971594285,-2.6798241325585583,-0.8920717520406267,-2.7074991649918427,-2.620441321823624,1.174734170140718,-2.664593337059869,1.3019752663791109,-2.7040532314773675,-0.688535777226017,-2.6662207278852845,4.59593714614198,-2.778483652315464,0.8202090434958001,-2.7447041519843727,0.8172376606720604,2.1506091945183368,2.992398658297989,2.2633307591528378,2.2081610143372066,2.336832053974966,-0.20336069154102396,-0.40369861774958926,2.1506091945183368,2.9923986582979887,2.263330759152838,-0.746240041585582,0.6975064467434442,-0.4626217197496162,1.23947335220935,-0.6978388985783867,-0.8375190183804724,-1.1203726802639005
2020-04-13,-2.660579862475896,-2.7063415719289927,-2.6615640827536318,-2.554808698335107,-2.3118036826789456,0.8480436794126709,-1.2521081966273446,-1.7320508075688774,0.5242129229597866,-0.24747921065938175,2.1902415487957443,2.3983096265070287,2.60997700835524,0.6041342816143631,0.0855625139209693,-2.7127526173302465,-2.7054708475052984,0.29456391227127576,-0.02030627137621189,0.9869447304306391,1.7752493073737572,-2.6615640827536318,-0.7594316586774154,-2.6756565066633593,-2.6165212985631086,1.4148424282225684,-2.649183283328002,0.31848909001987824,-2.6509596444776022,1.300407028350159,-2.6904390345048914,-0.6897251050908109,-2.8063239920872576,-0.8441706944776873,-2.7447041519843727,0.8172376606720604,3.0766007289626436,2.992398658297989,2.2633307591528378,2.214302576644641,2.187071861489502,-0.7430940982774259,-0.8023554473507468,3.0766007289626436,2.9923986582979887,2.263330759152838,-0.746240041585582,-1.457251930273227,-0.4626217197496162,1.23947335220935,-0.6978388985783867,-0.013401139997642716,1.4622938973235469
2020-04-14,-2.621156542446136,-2.6797688930591366,-2.6352581755310056,-2.529026961068483,-2.285984331925661,0.8480436794126709,-1.2521081966273446,-1.7320508075688774,1.0801365011077113,0.09637354085043129,2.1172676480266266,2.3163313162088532,2.5179490572470367,1.2297745977886416,2.2514121759603936,-2.6744885566014407,-2.6833987372606036,0.47621069780423236,0.0851481128135864,1.2497384288783373,1.9687198378282917,-2.6352581755310056,-0.3532095165378406,-2.607014941736873,-2.6345620863050674,2.189438412120061,-2.6069653579260614,0.982672078285112,-2.635607475805429,0.3171652277582169,-2.637541124598046,1.2988079509963268,-2.639755884484986,4.60096798652447,-2.7447041519843727,0.8172376606720604,2.138326319322817,2.992398658297989,2.2633307591528378,2.17762087583468,2.2759296710747523,0.5143259192780296,0.2601822001478705,2.138326319322817,2.9923986582979887,2.263330759152838,-0.746240041585582,-0.7389991379343366,-0.4626217197496162,1.23947335220935,-0.6978388985783867,1.3200495979622282,0.4758030462935094
2020-04-15,-2.5810594942668414,-2.6605998614523667,-2.61628158798163,-2.510428499883526,-2.26735873707766,0.8480436794126709,-1.2521081966273446,-1.7320508075688774,0.7971255889497061,-0.07867584485297197,2.0634064755228607,2.2558240955998397,2.450024315694715,-0.20231811314054016,-1.5169571428388893,-2.6453263756551753,-2.6644908989738196,0.5905592974486724,0.19407597634295204,1.2904650130653705,1.7519383957112125,-2.61628158798163,-0.2144077524243005,-2.5738214975819207,-2.6305935859899017,2.4261614878350257,-2.4962063537062806,2.634851921797036,-2.5935481343496942,0.9811831804273436,-2.6222455365395687,0.3157687116968784,-2.663800175963777,-0.6947108665683268,-2.7447041519843727,0.8172376606720604,2.204975208790722,2.992398658297989,2.2633307591528378,1.792119072643641,2.1625919252616503,-0.7264693663355501,-0.7232230408850894,2.204975208790722,2.9923986582979887,2.263330759152838,-0.746240041585582,-0.020746345595446178,-0.4626217197496162,1.23947335220935,-0.6978388985783867,0.8107167383851873,-1.1203726802639005
