Date,Next_Close
2020-04-01,6.36330509185791
2020-04-02,6.075367450714111
2020-04-03,6.685369491577148
2020-04-06,6.45197868347168
2020-04-07,6.649252891540527
2020-04-08,6.549619197845459
2020-04-09,6.721485614776611
2020-04-13,7.07269287109375
2020-04-14,6.995227813720703
2020-04-15,7.340455532073975
2020-04-16,7.281174182891846
2020-04-17,7.149906635284424
2020-04-20,6.713016986846924
2020-04-21,7.1274895668029785
2020-04-22,7.074185848236084
2020-04-23,7.213175296783447
2020-04-24,7.3997368812561035
2020-04-27,7.25726318359375
2020-04-28,7.434110164642334
2020-04-29,7.280176639556885
2020-04-30,7.043550491333008
2020-05-01,7.255518913269043
2020-05-04,7.316545009613037
2020-05-05,7.417422771453857
2020-05-06,7.593771934509277
2020-05-07,7.783822059631348
2020-05-08,8.035895347595215
2020-05-11,7.77385950088501
2020-05-12,7.7514424324035645
2020-05-13,8.001020431518555
2020-05-14,8.45958137512207
2020-05-15,8.718130111694336
2020-05-18,8.773178100585938
2020-05-19,8.937073707580566
2020-05-20,8.743037223815918
2020-05-21,8.993117332458496
2020-05-22,8.685748100280762
2020-05-26,8.493956565856934
2020-05-27,8.455846786499023
2020-05-28,8.842920303344727
2020-05-29,8.773923873901367
2020-06-01,8.792856216430664
2020-06-02,8.737308502197266
2020-06-03,8.738306999206543
2020-06-04,8.891311645507812
2020-06-05,8.776684761047363
2020-06-08,9.016905784606934
2020-06-09,9.336624145507812
2020-06-10,8.767958641052246
2020-06-11,8.903770446777344
2020-06-12,9.144248008728027
2020-06-15,9.039332389831543
2020-06-16,9.20629596710205
2020-06-17,9.188356399536133
2020-06-18,9.231464385986328
2020-06-19,9.496111869812012
2020-06-22,9.419607162475586
2020-06-23,9.205799102783203
2020-06-24,9.459478378295898
2020-06-25,9.125556945800781
2020-06-26,9.17041015625
2020-06-29,9.467206001281738
2020-06-30,9.499350547790527
2020-07-01,9.581335067749023
2020-07-02,9.80760669708252
2020-07-06,9.84000301361084
2020-07-07,10.183141708374023
2020-07-08,10.475203514099121
2020-07-09,10.445548057556152
2020-07-10,10.01992130279541
2020-07-13,10.343626022338867
2020-07-14,10.194357872009277
2020-07-15,10.102156639099121
2020-07-16,10.168691635131836
2020-07-17,10.476946830749512
2020-07-20,10.295281410217285
2020-07-21,10.405179023742676
2020-07-22,10.097175598144531
2020-07-23,10.161712646484375
2020-07-24,10.387982368469238
2020-07-27,10.182647705078125
