Date,Close,High,Low,Open,Volume,Daily_Return,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,SMA_5_10_cross,SMA_10_20_cross,SMA_50_200_cross,Price_to_SMA_50,Price_to_SMA_200,Volatility_10,Volatility_20,Volatility_50,Daily_Range,Gap,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Return_5d,Return_10d,Return_20d,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Price_Volume_Ratio,Momentum_5,Momentum_10,Momentum_20,Month,Day_of_week,Quarter,Month_sin,Month_cos,Weekday_sin,Weekday_cos,Next_Close
2020-04-01,145.59646606445312,150.99495384595014,144.36171185398587,146.4483546017773,57969900,2.070854481487272,145.59646606445312,145.59646606445312,145.59646606445312,145.59646606445312,145.59646606445312,-1,-1,-1,1.0,1.0,2.1155828197028614,2.1155828197028614,2.1155828197028614,4.5294069776348085,-0.1643657589122847,145.59646606445312,145.59646606445312,0.0,0.0,0.0,68.77723633832231,145.59646606445312,2.131991251253025,151.36799403815058,142.84002903313848,0.057972348381170484,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,8.559591943247668,16.389427163190206,17.816043287384687,57969900.0,57969900.0,1.0,8440212578.109741,0.08559591943247669,0.16389427163190207,0.17816043287384686,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,148.61155700683594
2020-04-02,148.61155700683594,148.82213748544504,143.92138730411529,145.35715532805682,49630700,2.070854481487272,147.10401153564453,147.10401153564453,147.10401153564453,147.10401153564453,147.10401153564453,-1,-1,-1,1.0102481601654087,1.0102481601654087,2.1155828197028614,2.1155828197028614,2.1155828197028614,3.3715231770113028,-0.1643657589122847,146.0603262094351,145.81980613425927,0.24052007517582297,0.04810401503516459,0.19241606014065837,68.77723633832231,147.10401153564453,2.131991251253025,151.36799403815058,142.84002903313848,0.057972348381170484,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,8.559591943247668,16.389427163190206,17.816043287384687,53800300.0,53800300.0,0.9224985734280292,7375695602.339172,0.08559591943247669,0.16389427163190207,0.17816043287384686,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,147.2427978515625
2020-04-03,147.2427978515625,150.64078508097487,145.67302540319514,148.45841886264432,41243300,-0.921031434460029,147.15027364095053,147.15027364095053,147.15027364095053,147.15027364095053,147.15027364095053,-1,-1,-1,1.0006287736225197,1.0006287736225197,2.1155828197028614,2.1155828197028614,2.1155828197028614,3.3462296822492505,-0.10304591868623726,146.24224492360855,145.92521292813356,0.3170319954749914,0.10188961112312996,0.21514238435186145,68.77723633832231,147.15027364095053,1.5096734398113207,150.16962052057318,144.13092676132788,0.04103759789111788,148.61155700683594,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,8.559591943247668,16.389427163190206,17.816043287384687,49614633.333333336,49614633.333333336,0.831272897310538,6072778884.631348,0.08559591943247669,0.16389427163190207,0.17816043287384686,4,4,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,158.19293212890625
2020-04-06,158.19293212890625,159.37025787232824,150.83222538941226,153.45490035648226,67111700,7.436787698358427,149.91093826293945,149.91093826293945,149.91093826293945,149.91093826293945,149.91093826293945,-1,-1,-1,1.055246094527408,1.055246094527408,4.234732602319208,4.234732602319208,4.234732602319208,5.56387085917867,4.218951687662348,148.08081218596203,146.83393286893156,1.2468793170304764,0.33088755230459926,0.9159917647258771,91.07368886129156,149.91093826293945,5.657250735441464,161.22543973382238,138.59643679205652,0.15094964519583784,147.2427978515625,-0.921031434460029,148.61155700683594,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,8.559591943247668,16.389427163190206,17.816043287384687,53988900.0,53988900.0,1.2430647781303195,10616596603.155518,0.08559591943247669,0.16389427163190207,0.17816043287384686,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,156.4891357421875
2020-04-07,156.4891357421875,162.72036321684644,156.26897414666294,162.32791648261895,62769000,-1.0770369850217953,151.22657775878906,151.22657775878906,151.22657775878906,151.22657775878906,151.22657775878906,-1,-1,-1,1.0347991607122948,1.0347991607122948,3.9792852209382645,3.9792852209382645,3.9792852209382645,3.974294261871013,2.6138869152151702,149.37440042538134,147.54913308176532,1.8252673436160194,0.6297635105668833,1.195503833049136,81.96622209803436,151.22657775878906,5.714709163897741,162.65599608658454,139.7971594309936,0.15115621205190188,158.19293212890625,7.436787698358427,147.2427978515625,-0.921031434460029,148.61155700683594,2.070854481487272,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,8.559591943247668,16.389427163190206,17.816043287384687,55744920.0,55744920.0,1.1260039479830628,9822666561.401367,0.08559591943247669,0.16389427163190207,0.17816043287384686,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,158.05892944335938
2020-04-08,158.05892944335938,159.5329782713047,156.49872342902765,158.57579953473572,48318200,1.003132705492149,153.7190704345703,152.36530303955078,152.36530303955078,152.36530303955078,152.36530303955078,1,-1,-1,1.0373682609506618,1.0373682609506618,3.4682703929474017,3.4682703929474017,3.4682703929474017,1.9134413013710851,1.3334240633713743,150.71048181276257,148.32763651595747,2.382845296805101,0.9803798678145269,1.402465428990574,83.48760851061039,152.36530303955078,5.82292815107868,164.01115934170815,140.7194467373934,0.15286756328157408,156.4891357421875,-1.0770369850217953,158.19293212890625,7.436787698358427,147.2427978515625,-0.921031434460029,145.59646606445312,2.070854481487272,145.59646606445312,2.070854481487272,8.559591943247668,16.389427163190206,17.816043287384687,53814580.0,54507133.333333336,0.8864564515714762,7637122964.630127,0.08559591943247669,0.16389427163190207,0.17816043287384686,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,158.06849670410156
2020-04-09,158.06849670410156,160.20300120701708,156.33600551975834,159.23625593654953,51385100,0.00605297073432709,155.61045837402344,153.18004499162947,153.18004499162947,153.18004499162947,153.18004499162947,1,-1,-1,1.031913110566975,1.031913110566975,3.1784899537732065,3.1784899537732065,3.1784899537732065,2.4284643371667873,0.7448655367566862,151.8424841037378,149.04918171507924,2.79330238865856,1.3429643719833337,1.4503380166752264,83.49609415020002,153.18004499162947,5.7360301036395684,164.6521051989086,141.70798478435034,0.14978530927975664,158.05892944335938,1.003132705492149,156.4891357421875,-1.0770369850217953,158.19293212890625,7.436787698358427,148.61155700683594,2.070854481487272,145.59646606445312,2.070854481487272,6.363529114246891,16.389427163190206,17.816043287384687,54165460.0,54061128.571428575,0.9504999499244109,8122365509.989929,0.06363529114246891,0.16389427163190207,0.17816043287384686,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,158.42263793945312
2020-04-13,158.42263793945312,158.48008092873175,155.35010255817997,157.31232177165464,41905300,0.22404289452724324,157.84642639160157,153.83536911010742,153.83536911010742,153.83536911010742,153.83536911010742,1,-1,-1,1.0298193377497107,1.0298193377497107,2.9365385228609076,2.9365385228609076,2.9365385228609076,1.9896587471991394,-0.47838433857092755,152.8548154630786,149.74351180577358,3.1113036573050294,1.696632229047673,1.4146714282573565,83.80417629827669,153.83536911010742,5.624708644056345,165.0847863982201,142.58595182199474,0.1462526771728409,158.06849670410156,0.00605297073432709,158.05892944335938,1.003132705492149,156.4891357421875,-1.0770369850217953,147.2427978515625,-0.921031434460029,145.59646606445312,2.070854481487272,7.592792483582911,16.389427163190206,17.816043287384687,54297860.0,52541650.0,0.7975634568004621,6638748169.644165,0.07592792483582911,0.16389427163190207,0.17816043287384686,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,166.26194763183594
2020-04-14,166.26194763183594,166.30980949089667,160.80603162285263,161.76321038251245,52874300,4.9483519491569705,159.4602294921875,155.21610005696616,155.21610005696616,155.21610005696616,155.21610005696616,1,-1,-1,1.0711643158848587,1.0711643158848587,3.0169589236308534,3.0169589236308534,3.0169589236308534,3.402366863905311,2.1086458895704343,154.91745118134895,150.96709964474115,3.9503515366077977,2.147376090559698,1.8029754460480998,88.53977015000635,155.21610005696616,6.696300504213307,168.60870106539278,141.82349904853953,0.17256716285889648,158.42263793945312,0.22404289452724324,158.06849670410156,0.00605297073432709,158.05892944335938,1.003132705492149,158.19293212890625,7.436787698358427,145.59646606445312,2.070854481487272,5.1007433735120955,16.389427163190206,17.816043287384687,51450380.0,52578611.11111111,1.0056237485669606,8790984097.669983,0.051007433735120955,0.16389427163190207,0.17816043287384686,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,164.51992797851562
2020-04-15,164.51992797851562,166.137562793765,161.9929760521155,163.86903867643187,40940800,-1.0477560729516888,161.06638793945314,156.1464828491211,156.1464828491211,156.1464828491211,156.1464828491211,1,-1,-1,1.0536255762961084,1.0536255762961084,2.9681922056965835,2.9681922056965835,2.9681922056965835,2.529206722102771,-1.4392403009152959,156.39475530398997,151.97101285465038,4.423742449339585,2.6026493623156757,1.8210930870239093,83.13788194251464,156.1464828491211,6.965220074183205,170.07692299748751,142.21604270075468,0.178427844088258,166.26194763183594,4.9483519491569705,158.42263793945312,0.22404289452724324,158.06849670410156,0.00605297073432709,156.4891357421875,-1.0770369850217953,145.59646606445312,2.070854481487272,5.131852890771071,16.389427163190206,17.816043287384687,47084740.0,51414830.0,0.7962838737383747,6735577467.3828125,0.051318528907710714,0.16389427163190207,0.17816043287384686,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,169.45889282226562
2020-04-16,169.45889282226562,169.68862094407544,165.49617400471112,166.83623280718882,50479600,3.0020465632558224,163.34638061523438,158.53272552490233,157.35670193758878,157.35670193758878,157.35670193758878,1,1,-1,1.0769092814964871,1.0769092814964871,2.843654404856858,2.843654404856858,2.843654404856858,2.512911535355447,1.407917482784018,158.40462261449392,153.26641137077004,5.138211243723873,3.1097617385973155,2.0284495051265576,85.62451934116481,157.35670193758878,7.731351387476274,172.81940471254134,141.89399916263622,0.19653059049350713,164.51992797851562,-1.0477560729516888,166.26194763183594,4.9483519491569705,158.42263793945312,0.22404289452724324,158.05892944335938,1.003132705492149,145.59646606445312,2.070854481487272,7.212476649724131,16.389427163190206,17.816043287384687,47517020.0,51329809.09090909,0.9834363480798592,8554217126.11084,0.07212476649724131,0.16389427163190207,0.17816043287384686,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,170.95213317871094
