Date,Close,High,Low,Open,Volume,Daily_Return,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,SMA_5_10_cross,SMA_10_20_cross,SMA_50_200_cross,Price_to_SMA_50,Price_to_SMA_200,Volatility_10,Volatility_20,Volatility_50,Daily_Range,Gap,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Return_5d,Return_10d,Return_20d,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Price_Volume_Ratio,Momentum_5,Momentum_10,Momentum_20,Month,Day_of_week,Quarter,Month_sin,Month_cos,Weekday_sin,Weekday_cos,Next_Close
2020-04-01,145.59646606445312,150.99495384595014,144.36171185398587,146.4483546017773,57969900,2.0708440012953577,145.59646606445312,145.59646606445312,145.59646606445312,145.59646606445312,145.59646606445312,-1,-1,-1,1.0,1.0,2.1155609554254444,2.1155609554254444,2.1155609554254444,4.5294069776348085,-0.16437600960148346,145.59646606445312,145.59646606445312,0.0,0.0,0.0,68.77760644907535,145.59646606445312,2.131980461659806,151.36796482956962,142.84004298293038,0.05797205800104606,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,8.559591943247668,16.38945860376595,17.816043287384687,57969900.0,57969900.0,1.0,8440212578.109741,0.08559591943247669,0.1638945860376595,0.17816043287384686,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,148.61154174804688
2020-04-02,148.61154174804688,148.8221222050345,143.92137252689247,145.3571404034156,49630700,2.0708440012953577,147.10400390625,147.10400390625,147.10400390625,147.10400390625,147.10400390625,-1,-1,-1,1.0102481088329698,1.0102481088329698,2.1155609554254444,2.1155609554254444,2.1155609554254444,3.3715231770113143,-0.16437600960148346,146.06032386192908,145.8198050039786,0.24051885795049088,0.04810377159009818,0.1924150863603927,68.77760644907535,147.10400390625,2.131980461659806,151.36796482956962,142.84004298293038,0.05797205800104606,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,8.559591943247668,16.38945860376595,17.816043287384687,53800300.0,53800300.0,0.9224985734280292,7375694845.03479,0.08559591943247669,0.1638945860376595,0.17816043287384686,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,147.24281311035156
2020-04-03,147.24281311035156,150.64080069189777,145.67304049930848,148.45843424740835,41243300,-0.921010993894289,147.15027364095053,147.15027364095053,147.15027364095053,147.15027364095053,147.15027364095053,-1,-1,-1,1.0006288773178011,1.0006288773178011,2.1155609554254444,2.1155609554254444,2.1155609554254444,3.3462296822492616,-0.10302530936533986,146.2422452847633,145.92521301185806,0.3170322729052373,0.10188947185312601,0.21514280105211125,68.77760644907535,147.15027364095053,1.5096665226126427,150.16960668617583,144.13094059572524,0.04103740986024294,148.61154174804688,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,8.559591943247668,16.38945860376595,17.816043287384687,49614633.333333336,49614633.333333336,0.831272897310538,6072779513.954163,0.08559591943247669,0.1638945860376595,0.17816043287384686,4,4,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,158.1929168701172
2020-04-06,158.1929168701172,159.37024249997808,150.83221084061367,153.45488555470874,67111700,7.436766201661094,149.9109344482422,149.9109344482422,149.9109344482422,149.9109344482422,149.9109344482422,-1,-1,-1,1.0552460195939504,1.0552460195939504,4.234712839992119,4.234712839992119,4.234712839992119,5.563870859178663,4.218930834811965,148.0808101440485,146.83393181617356,1.2468783278749527,0.3308872430574914,0.9159910848174613,91.07384346860407,149.9109344482422,5.657242058753539,161.22541856574927,138.5964503307351,0.15094941752115465,147.24281311035156,-0.921010993894289,148.61154174804688,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,8.559591943247668,16.38945860376595,17.816043287384687,53988900.0,53988900.0,1.2430647781303195,10616595579.112244,0.08559591943247669,0.1638945860376595,0.17816043287384686,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,156.48916625976562
2020-04-07,156.48916625976562,162.7203949496014,156.26900462130646,162.32794813884126,62769000,-1.0770081518570174,151.22658081054686,151.22658081054686,151.22658081054686,151.22658081054686,151.22658081054686,-1,-1,-1,1.0347993416303687,1.0347993416303687,3.9792631128680296,3.9792631128680296,3.9792631128680296,3.9742942618710204,2.613916824176841,149.37440339262037,147.54913436755075,1.8252690250696162,0.6297635994599164,1.1955054256096997,81.96654068673986,151.22658081054686,5.7147106258082125,162.65600206216328,139.79715955893045,0.15115624766964653,158.1929168701172,7.436766201661094,147.24281311035156,-0.921010993894289,148.61154174804688,2.0708440012953577,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,8.559591943247668,16.38945860376595,17.816043287384687,55744920.0,55744920.0,1.1260039479830628,9822668476.959229,0.08559591943247669,0.1638945860376595,0.17816043287384686,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,158.05892944335938
2020-04-08,158.05892944335938,159.5329782713047,156.49872342902765,158.57579953473572,48318200,1.0031130084673157,153.7190734863281,152.36530558268228,152.36530558268228,152.36530558268228,152.36530558268228,1,-1,-1,1.0373682436359333,1.0373682436359333,3.4682525798924817,3.4682525798924817,3.4682525798924817,1.9134413013710851,1.3334043019351074,150.7104843235033,148.32763770649953,2.3828466170037643,0.980380202968686,1.4024664140350782,83.48788312165425,152.36530558268228,5.82292870207333,164.01116298682894,140.71944817853563,0.15286757519515404,156.48916625976562,-1.0770081518570174,158.1929168701172,7.436766201661094,147.24281311035156,-0.921010993894289,145.59646606445312,2.0708440012953577,145.59646606445312,2.0708440012953577,8.559591943247668,16.38945860376595,17.816043287384687,53814580.0,54507133.333333336,0.8864564515714762,7637122964.630127,0.08559591943247669,0.1638945860376595,0.17816043287384686,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,158.0684814453125
2020-04-09,158.0684814453125,160.20298574217838,156.33599042821146,159.23624056503343,51385100,0.006043316873505233,155.61046142578124,153.18004499162947,153.18004499162947,153.18004499162947,153.18004499162947,1,-1,-1,1.0319130109535493,1.0319130109535493,3.17847522020879,3.17847522020879,3.17847522020879,2.4284643371667713,0.7448558115762404,151.84248388070472,149.04918168715233,2.7933021935523925,1.3429646010854275,1.450337592466965,83.49635516301363,153.18004499162947,5.736028041188343,164.65210107400617,141.70798890925278,0.14978525542284032,158.05892944335938,1.0031130084673157,156.48916625976562,-1.0770081518570174,158.1929168701172,7.436766201661094,148.61154174804688,2.0708440012953577,145.59646606445312,2.0708440012953577,6.363529767626486,16.38945860376595,17.816043287384687,54165460.0,54061128.571428575,0.9504999499244109,8122364725.915527,0.06363529767626486,0.1638945860376595,0.17816043287384686,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,158.42263793945312
2020-04-13,158.42263793945312,158.48008092873175,155.35010255817997,157.31232177165464,41905300,0.2240525694321649,157.84642639160157,153.83536911010742,153.83536911010742,153.83536911010742,153.83536911010742,1,-1,-1,1.0298193377497107,1.0298193377497107,2.936524553602333,2.936524553602333,2.936524553602333,1.9896587471991394,-0.4783747314732529,152.85481527435832,149.74351177991534,3.1113034944429785,1.6966323797569378,1.4146711146860407,83.80444819077096,153.83536911010742,5.624706841253318,165.08478279261405,142.5859554276008,0.14625263029667615,158.0684814453125,0.006043316873505233,158.05892944335938,1.0031130084673157,156.48916625976562,-1.0770081518570174,147.24281311035156,-0.921010993894289,145.59646606445312,2.0708440012953577,7.592781333729892,16.38945860376595,17.816043287384687,54297860.0,52541650.0,0.7975634568004621,6638748169.644165,0.07592781333729892,0.1638945860376595,0.17816043287384686,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,166.26194763183594
2020-04-14,166.26194763183594,166.30980949089667,160.80603162285263,161.76321038251243,52874300,4.9483519491569705,159.46023254394532,155.21610005696616,155.21610005696616,155.21610005696616,155.21610005696616,1,-1,-1,1.0711643158848587,1.0711643158848587,3.016947321251492,3.016947321251492,3.016947321251492,3.4023668639053115,2.108645889570416,154.91745102166257,150.96709962079834,3.9503514008642355,2.1473761839783974,1.8029752168858382,88.53998949374775,155.21610005696616,6.696299179196462,168.60869841535907,141.82350169857324,0.1725671287125198,158.42263793945312,0.2240525694321649,158.0684814453125,0.006043316873505233,158.05892944335938,1.0031130084673157,158.1929168701172,7.436766201661094,145.59646606445312,2.0708440012953577,5.100753511197809,16.38945860376595,17.816043287384687,51450380.0,52578611.11111111,1.0056237485669606,8790984097.669983,0.051007535111978086,0.1638945860376595,0.17816043287384686,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,164.5198211669922
2020-04-15,164.5198211669922,166.13745493202205,161.99287088116893,163.8689322874863,40940800,-1.0478203158677313,161.0663635253906,156.14647216796874,156.14647216796874,156.14647216796874,156.14647216796874,1,-1,-1,1.0536249643220639,1.0536249643220639,2.968188491580226,2.968188491580226,2.968188491580226,2.5292067221027614,-1.4393042896674326,156.39473873632866,151.9710049205164,4.423733815812255,2.602647710345169,1.8210861054670864,83.13774802655593,156.14647216796874,6.9652046745255065,170.07688151701976,142.21606281891772,0.17842746180094163,166.26194763183594,4.9483519491569705,158.42263793945312,0.2240525694321649,158.0684814453125,0.006043316873505233,156.48916625976562,-1.0770081518570174,145.59646606445312,2.0708440012953577,5.1317641336883435,16.38945860376595,17.816043287384687,47084740.0,51414830.0,0.7962838737383747,6735573094.433594,0.051317641336883435,0.1638945860376595,0.17816043287384686,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,169.4589385986328
