Date,Close,High,Low,Open,Volume,Daily_Return,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,SMA_5_10_cross,SMA_10_20_cross,SMA_50_200_cross,Price_to_SMA_50,Price_to_SMA_200,Volatility_10,Volatility_20,Volatility_50,Daily_Range,Gap,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Return_5d,Return_10d,Return_20d,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Price_Volume_Ratio,Momentum_5,Momentum_10,Momentum_20,Month,Day_of_week,Quarter,Month_sin,Month_cos,Weekday_sin,Weekday_cos,Next_Close
2020-04-17,63.64571380615234,64.19309603629993,62.99880511817582,63.7800697785387,51050000,1.7154094833104372,62.39539108276367,60.41809349060058,59.55079015096029,59.55079015096029,59.55079015096029,1,1,-1,1.068763548641613,1.068763548641613,3.0161134889486663,2.861373146498544,2.861373146498544,1.8725142858435433,1.9301305058357119,60.23727063295994,58.134720422859985,2.102550210099956,1.3674479898736873,0.7351022202262687,86.31835565558151,59.55079015096029,3.2080342550705683,65.96685866110143,53.13472164081915,0.21548222933319633,62.57234191894531,0.010334566185088434,62.56587600708008,-0.6267663513123356,62.96049118041992,4.52904529482292,60.04143905639648,-0.035636452044762734,55.585750579833984,1.3546979802750325,6.002978620100019,14.500052877297009,22.193992923276596,50648400.0,52691500.0,0.9688469677272425,3249113689.8040767,0.06002978620100019,0.1450005287729701,0.22193992923276595,4,4,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,62.7574577331543
2020-04-20,62.7574577331543,63.53723033913038,62.52307795892024,63.19237866612476,35292000,-1.3956259108090618,62.90037612915039,61.25633583068848,59.79745688805213,59.79745688805213,59.79745688805213,1,1,-1,1.0495004469946545,1.0495004469946545,2.9215605811618195,2.844938463842851,2.844938463842851,1.6048650195119079,-0.7122791354156428,60.624991725297534,58.47714540880771,2.147846316489826,1.523527655196915,0.6243186612929108,80.42378426189677,59.79745688805213,3.1976301166127175,66.19271712127757,53.402196654826696,0.21389739851974357,63.64571380615234,1.7154094833104372,62.57234191894531,0.010334566185088434,62.56587600708008,-0.6267663513123356,60.2325325012207,0.31826926174227665,54.37503433227539,-2.1781054225753826,4.1919625941054806,15.415941348479013,22.193992923276596,49966400.0,51353076.92307692,0.6872421695951109,2214836198.3184814,0.041919625941054806,0.15415941348479012,0.22193992923276595,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,60.31961441040039
2020-04-21,60.31961441040039,62.2026101231972,59.9633161587621,61.83984635367317,49648000,-3.8845476072655094,62.37220077514648,61.400496292114255,59.83475385393415,59.83475385393415,59.83475385393415,1,1,-1,1.0081033266661354,1.0081033266661354,2.2251831977832657,3.062841157392616,3.062841157392616,3.6211182538006037,-1.4621551168991391,60.578010599928746,58.61362459411087,1.9643860058178788,1.6116993253211078,0.352686680496771,67.72983651969795,59.83475385393415,3.0753515613775173,65.98545697668919,53.68405073117912,0.20558965238730154,62.7574577331543,-1.3956259108090618,63.64571380615234,1.7154094833104372,62.57234191894531,0.010334566185088434,62.96049118041992,4.52904529482292,58.87800979614258,8.28132895760647,-4.194498360014098,2.44846016237501,22.193992923276596,47224400.0,51231285.71428572,0.9690953351607137,2994748216.2475586,-0.041944983600140984,0.024484601623750102,0.22193992923276595,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,62.62110900878906
2020-04-22,62.62110900878906,63.68949878936644,61.56565406012098,61.760223241371214,46296000,3.8154995201558295,62.38324737548828,61.77794189453125,60.020510864257815,60.020510864257815,60.020510864257815,1,1,-1,1.0433284906623463,1.0433284906623463,2.4849700540831456,3.0526734272263782,3.0526734272263782,3.438855330792856,2.388292506595387,60.8923334320611,58.91047529149444,1.9818581405666578,1.685731088370218,0.29612705219643987,71.91481861230945,60.020510864257815,3.049559968077286,66.11963080041238,53.92139092810324,0.20323452261005634,60.31961441040039,-3.8845476072655094,62.7574577331543,-1.3956259108090618,63.64571380615234,1.7154094833104372,62.56587600708008,-0.6267663513123356,58.84665298461914,-0.053257254503003004,0.08827975445071523,6.4140538717749385,22.193992923276596,48036400.0,50902266.666666664,0.9095076316182384,2899106862.6708984,0.0008827975445071523,0.06414053871774938,0.22193992923276595,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,63.25607299804688
2020-04-23,63.25607299804688,64.10103609301092,62.72660667994224,62.98586521952871,34202000,1.0139775537490126,62.51999359130859,62.09726486206055,60.22273349761963,60.22273349761963,60.22273349761963,1,1,-1,1.0503686784750006,1.0503686784750006,2.440240023809925,2.9416341981751155,2.9416341981751155,2.1821235737229103,0.582481237578298,61.25598567298199,59.23237141790574,2.0236142550762537,1.7533077217114252,0.27030653336482846,71.74287141040178,60.22273349761963,3.0551811993301103,66.33309589627984,54.11237109895941,0.20292544173212387,62.62110900878906,3.8154995201558295,60.31961441040039,-3.8845476072655094,62.7574577331543,-1.3956259108090618,62.57234191894531,0.010334566185088434,60.06284332275391,2.066711149150069,1.0927049525927268,5.3164810365933235,22.193992923276596,43297600.0,49858500.0,0.685981327155851,2163484208.6791997,0.010927049525927268,0.053164810365933235,0.22193992923276595,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,63.52628326416016
2020-04-24,63.52628326416016,63.58151921212647,61.904038134854936,62.45142034269284,37402000,0.427168891944385,62.496107482910155,62.445749282836914,60.41705995447495,60.41705995447495,60.41705995447495,1,1,-1,1.0514626715041753,1.0514626715041753,2.432359328290683,2.845437219375134,2.845437219375134,2.686057527701708,-1.2720559737859243,61.60526222547094,59.55043896207273,2.0548232633982053,1.8136108300487814,0.24121243334942388,77.40190202573118,60.41705995447495,3.064753827287107,66.54656760904916,54.28755229990074,0.20290651876118687,63.25607299804688,1.0139775537490126,62.62110900878906,3.8154995201558295,60.31961441040039,-3.8845476072655094,63.64571380615234,1.7154094833104372,60.04143905639648,-0.035636452044762734,-0.18764899448834305,5.804065096591704,22.193992923276596,40568000.0,49125764.705882356,0.7613520160739902,2376010046.6461186,-0.0018764899448834305,0.05804065096591704,0.22193992923276595,4,4,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,63.24064636230469
2020-04-27,63.24064636230469,64.39711983752524,62.95202534102773,64.29261611187121,44186000,-0.4496357840859666,62.59274520874023,62.746560668945314,60.57392586602105,60.57392586602105,60.57392586602105,-1,1,-1,1.044024230857712,1.044024230857712,2.4539962984846726,2.7762118163880376,2.7762118163880376,2.247683457122043,1.2063240730209583,61.85685978498382,59.82378765838621,2.0330721265976095,1.8575030893585471,0.17556903723906236,67.4773051880274,60.57392586602105,3.0468225695625053,66.66757100514606,54.48028072689604,0.20119696889394584,63.52628326416016,0.427168891944385,63.25607299804688,1.0139775537490126,62.62110900878906,3.8154995201558295,62.7574577331543,-1.3956259108090618,60.2325325012207,0.31826926174227665,0.7699302148358456,4.994167995547949,22.193992923276596,42346800.0,48851333.333333336,0.9044993654216192,2794351200.164795,0.007699302148358456,0.04994167995547949,0.22193992923276595,4,0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,61.33625411987305
2020-04-28,61.33625411987305,63.93233991292163,61.22627956997814,63.85471573205543,80700000,-3.0113421540972296,62.79607315063477,62.584136962890625,60.614048405697474,60.614048405697474,60.614048405697474,1,1,-1,1.0119148239256641,1.0119148239256641,2.232163731214566,2.8449834549204844,2.8449834549204844,4.237839464039818,0.9710042592429408,61.77676660573601,59.93582221108893,1.8409443946470745,1.8541913504162528,-0.013246955769178337,58.67221326314423,60.614048405697474,2.966139746443106,66.54632789858368,54.681768912811265,0.19573942506465544,63.24064636230469,-0.4496357840859666,63.52628326416016,0.427168891944385,63.25607299804688,1.0139775537490126,60.31961441040039,-3.8845476072655094,62.96049118041992,4.52904529482292,1.6854214328289263,-2.579771901544503,22.193992923276596,48557200.0,50527578.94736842,1.5971475713107173,4949835707.473755,0.016854214328289263,-0.02579771901544503,0.22193992923276595,4,1,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,66.78968048095703
2020-04-29,66.78968048095703,67.6839037451793,66.02085713189535,66.93000841508254,108358000,8.891032619021754,63.62978744506836,63.00651741027832,60.92283000946045,60.92283000946045,60.92283000946045,1,1,-1,1.09629970358543,1.09629970358543,3.6359740304178763,3.348015620016591,3.348015620016591,2.4847548247269824,9.119817268718904,62.54798412500078,60.44351541626435,2.1044687087364338,1.9042468220802893,0.2002218866561445,68.09152006933745,60.92283000946045,3.200289788443164,67.32340958634677,54.52225043257412,0.2101208882086537,61.33625411987305,-3.0113421540972296,63.24064636230469,-0.4496357840859666,63.52628326416016,0.427168891944385,62.62110900878906,3.8154995201558295,62.56587600708008,-0.6267663513123356,6.656815150914852,6.750971525435023,22.193992923276596,60969600.0,53419100.0,2.028450498042835,7237196197.555542,0.06656815150914852,0.06750971525435023,0.22193992923276595,4,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,67.01460266113281
2020-04-30,67.01460266113281,67.17881846187733,65.76059592377868,66.2512539359075,55842000,0.3367618748227219,64.38149337768554,63.45074348449707,61.53142032623291,61.21291442144485,61.21291442144485,1,1,-1,1.0947788272217185,1.0947788272217185,3.630423559771927,3.263116749509351,3.263116749509351,2.140672747825509,-0.8061522995353262,63.23515620748263,60.930262619587936,2.3048935878946963,1.9843761752431708,0.32051741265152556,68.55092598700402,61.53142032623291,3.139983915820994,67.8113881578749,55.25145249459092,0.20412231014159213,66.78968048095703,8.891032619021754,61.33625411987305,-3.0113421540972296,63.24064636230469,-0.4496357840859666,63.25607299804688,1.0139775537490126,62.57234191894531,0.010334566185088434,5.941768884707677,7.0993998401752245,22.193992923276596,65297600.0,53612700.0,1.0415815655618912,3742229441.8029785,0.059417688847076766,0.07099399840175225,0.22193992923276595,4,3,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,65.55259704589844
2020-05-01,65.55259704589844,67.24998736729863,65.17142379081537,65.88948738417584,48872000,-2.1816224482105406,64.7867561340332,63.64143180847168,62.02976264953613,61.410172722556375,61.410172722556375,1,1,-1,1.067455018276158,1.067455018276158,3.7227721938807696,3.340975822008141,3.258031421006269,3.154620955485616,-1.6789106139243306,63.59168556723891,61.2726577622776,2.3190278049613084,2.0513065011867986,0.26772130377450987,63.25670376441973,62.02976264953613,2.9306228266926446,67.89100830292142,56.16851699615084,0.1889817211296107,67.01460266113281,0.3367618748227219,66.78968048095703,8.891032619021754,61.33625411987305,-3.0113421540972296,63.52628326416016,0.427168891944385,63.64571380615234,1.7154094833104372,3.1897250675162248,2.996090586011735,17.930578182532166,67591600.0,53235800.0,0.9180288452507523,3203686522.8271484,0.03189725067516225,0.02996090586011735,0.17930578182532164,5,4,2,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,65.83026123046875
2020-05-04,65.83026123046875,65.90839414561984,64.49216102586087,65.09528031161895,30806000,0.42357465162805585,65.30467910766602,63.94871215820312,62.602523994445804,61.60235048376995,61.60235048376995,1,1,-1,1.0686322959026167,1.0686322959026167,3.67175575382365,3.2654572476436634,3.1811493530824886,2.1756310334317517,-0.697633282109761,63.936081823120425,61.61025801918065,2.3258238039397767,2.1062099617373944,0.21961384220238234,58.145689111354756,62.602523994445804,2.432999725078946,67.46852344460369,57.73652454428791,0.15545697328719876,65.55259704589844,-2.1816224482105406,67.01460266113281,0.3367618748227219,66.78968048095703,8.891032619021754,63.24064636230469,-0.4496357840859666,62.7574577331543,-1.3956259108090618,4.094858318379924,4.896316084663699,21.067070648990626,64915600.0,52207400.0,0.5900696069905799,2027967027.4658203,0.040948583183799236,0.04896316084663699,0.21067070648990627,5,0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,67.13005828857422
2020-05-05,67.13005828857422,68.22432931665637,66.43389313502436,66.55680253405266,39666000,1.9744674163678866,66.46343994140625,64.6297565460205,63.015126419067386,61.83267164230347,61.83267164230347,1,1,-1,1.0856729380369599,1.0856729380369599,3.3401064910766594,2.7972192871527053,3.116371881050934,2.690087434287362,1.1036585454830972,64.42746281780562,62.0191321132098,2.4083307045958193,2.1666341103090794,0.24169659428673995,62.3220065808106,63.015126419067386,2.4676007006329956,67.95032782033337,58.07992501780139,0.15663545188961722,65.83026123046875,0.42357465162805585,65.55259704589844,-2.1816224482105406,67.01460266113281,0.3367618748227219,61.33625411987305,-3.0113421540972296,60.31961441040039,-3.8845476072655094,9.445970008827075,11.290595844723384,14.015501748451209,56708800.0,51024700.0,0.7773882061041025,2662780892.074585,0.09445970008827076,0.11290595844723383,0.1401550174845121,5,1,2,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,66.951416015625
2020-05-06,66.951416015625,68.10888436553431,66.93648799437084,67.57692744131023,31732000,-0.26611368663093105,66.49578704833985,65.0627872467041,63.42036457061768,62.03742141723633,62.03742141723633,1,1,-1,1.0792101684133406,1.0792101684133406,3.221955856871227,2.8006157202450077,3.05760129917058,1.7349062994639477,0.6656766940601218,64.81576330977782,62.38448647635167,2.4312768334261534,2.2195626549324943,0.21171417849365914,61.71337262456736,63.42036457061768,2.4118769384940966,68.24411844760587,58.596610693629486,0.1521200298877819,67.13005828857422,1.9744674163678866,65.83026123046875,0.42357465162805585,65.55259704589844,-2.1816224482105406,66.78968048095703,8.891032619021754,62.62110900878906,3.8154995201558295,0.24215647313072797,6.915091532837847,13.772683100811545,41383600.0,49530300.0,0.6406583444881214,2124502333.0078125,0.0024215647313072797,0.06915091532837847,0.13772683100811545,5,2,2,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,68.13822937011719
2020-05-07,68.13822937011719,68.47263673969645,67.30521401409817,67.74162698307182,30652000,1.7726486236156802,66.72051239013672,65.55100288391114,63.82413387298584,62.27206787696252,62.27206787696252,1,1,-1,1.0942021309577363,1.0942021309577363,3.2386453969818967,2.7937354367967537,2.9985650180042334,1.7233461574373121,1.1802752121962694,65.32691193444542,62.81068965366763,2.5162222807777894,2.278894580101553,0.2373277006762362,61.94432420305655,63.82413387298584,2.4947372323200665,68.81360833762598,58.83465940834571,0.15635071443568707,66.951416015625,-0.26611368663093105,67.13005828857422,1.9744674163678866,65.83026123046875,0.42357465162805585,67.01460266113281,0.3367618748227219,63.25607299804688,1.0139775537490126,1.6766893548054274,7.718083245890162,13.444894714639721,36345600.0,49046200.0,0.6249617707386097,2088573006.652832,0.016766893548054274,0.07718083245890162,0.1344489471463972,5,3,2,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,68.88765716552734
2020-05-08,68.88765716552734,69.4997287699174,68.27408972188776,68.7622572406244,33326000,1.0998639124291998,67.3875244140625,66.08714027404785,64.26644477844238,62.517089702464915,62.517089702464915,1,1,-1,1.1019012160255959,1.1019012160255959,3.237218530834503,2.790201005120346,2.9382079804415007,1.7824299218983948,0.9158263668954105,65.8747188930734,63.260835395286875,2.6138834977865315,2.345892363638549,0.26799113414798237,66.41967260685335,64.26644477844238,2.5717930732948284,69.41003092503203,59.12285863185272,0.1600706609591395,68.13822937011719,1.7726486236156802,66.951416015625,-0.26611368663093105,67.13005828857422,1.9744674163678866,65.55259704589844,-2.1816224482105406,63.52628326416016,0.427168891944385,5.087609446340879,8.439615267704358,14.733521128335525,33236400.0,48011100.0,0.6941311488384978,2295750062.6983643,0.050876094463408794,0.08439615267704359,0.14733521128335525,5,4,2,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,69.84556579589844
2020-05-11,69.84556579589844,70.43972524742269,68.44775348367992,68.51194548372064,32718000,1.390537390565294,68.19058532714844,66.74763221740723,64.74709644317628,62.77882099151611,62.77882099151611,1,1,-1,1.112565745784511,1.112565745784511,3.2067250396940095,2.792262843202544,2.88256615780718,2.9074809504805077,-0.5453976768347976,66.48561841658496,63.748593202739585,2.737025213845371,2.424118933679914,0.31290628016545696,77.71217225692138,64.74709644317628,2.6744590720758583,70.09601458732799,59.39817829902456,0.16522495796691247,68.88765716552734,1.0998639124291998,68.13822937011719,1.7726486236156802,66.951416015625,-0.26611368663093105,65.83026123046875,0.42357465162805585,63.24064636230469,-0.4496357840859666,6.099481439656285,10.444104881146,15.959869020089613,33618800.0,47711900.0,0.6857408738700408,2285207221.710205,0.060994814396562846,0.10444104881145999,0.15959869020089612,5,0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,68.43183135986328
